review_id,review_text,sentiment_label,sentiment_score,identified_theme
373,"This app is very unreliable—slow, frequently crashes, and fails to sync properly. Transactions don’t reflect accurately; I transferred money that was deducted but never received, with no record in recent activity. It often stops working and takes too long to update. Reinstalling doesn’t help. You even have to visit a branch for it to start working, which is unacceptable today. The problem is even worse outside Ethiopia.",NEGATIVE,-0.9996652603149414,Stability
374,not working,NEGATIVE,-0.9997778534889221,Other
375,it's fast and easy nice,POSITIVE,0.999872088432312,UX
376,Good,POSITIVE,0.9998161196708679,Other
377,girms,POSITIVE,0.9923914074897766,Other
378,"this platform is very useful for exchanging payment ,than *889#(it's slower ).🙏🙏",NEGATIVE,-0.996285080909729,Stability
379,best,POSITIVE,0.9997941851615906,Other
380,Good app,POSITIVE,0.9998493194580078,Other
381,very excellent application the number one bank of Ethiopia thanks,POSITIVE,0.9998600482940674,Other
382,I can't use the app months ago. It stopped working with Mobile data and WiFi. I didn't know the cause. Why this app is not compatible with Android 8?,NEGATIVE,-0.9996083378791809,Other
383,not working,NEGATIVE,-0.9997778534889221,Other
384,"very nice app, but charge more.",POSITIVE,0.9977237582206726,Other
385,Why mobile Banking is not functional?,NEGATIVE,-0.9996395111083984,Other
386,does this app support international transactions,POSITIVE,0.9887037873268127,Other
387,i use CBE almost more than 5 years,NEGATIVE,-0.9014225006103516,Other
388,this app essential app on this time,POSITIVE,0.9950023293495178,Other
389,"After update not working at all, I live in abroad.",NEGATIVE,-0.8973283171653748,Other
390,best app,POSITIVE,0.999686598777771,Other
391,nice,POSITIVE,0.9998552799224854,Other
392,it is not well functional. It always sluggish and poor application. n Not interested because always straggling .,NEGATIVE,-0.9998195767402649,Other
393,best bank ever,POSITIVE,0.9998133778572083,Other
394,Pleas allow self service on Mobile banking.,NEGATIVE,-0.9784427881240845,Other
395,saved transactions doesn't work properly it doesn't show transactions before a month only shows recent transactions even after I set filter date range,NEGATIVE,-0.9966675639152527,Other
396,good,POSITIVE,0.9998161196708679,Other
397,easygoing & Convenient to use.,POSITIVE,0.9991795420646667,UX
398,Thank you,POSITIVE,0.9998352527618408,Other
399,good,POSITIVE,0.9998161196708679,Other
400,nice,POSITIVE,0.9998552799224854,Other
401,excellent,POSITIVE,0.9998434782028198,Other
402,It charges high amount of service charge.,POSITIVE,0.9774952530860901,Other
403,best,POSITIVE,0.9997941851615906,Other
404,good,POSITIVE,0.9998161196708679,Other
405,melkam new,NEGATIVE,-0.9627685546875,Other
406,Very good service all times,POSITIVE,0.9998514652252197,Other
407,ohh very useful and easy for use,POSITIVE,0.9979259967803955,UX
408,wow,POSITIVE,0.999592125415802,Other
409,good application,POSITIVE,0.999854564666748,Other
410,good,POSITIVE,0.9998161196708679,Other
411,its good,POSITIVE,0.9998385906219482,Other
412,so nice,POSITIVE,0.9998610019683838,Other
413,it nice and fast but usually it bad the connection by 4g network it still bad,NEGATIVE,-0.9988802075386047,Other
414,not work app,NEGATIVE,-0.9996713399887085,Other
415,nice App,POSITIVE,0.9998061060905457,Other
416,CBE is my beast one for any transactions,POSITIVE,0.9963352680206299,Other
417,very good,POSITIVE,0.9998520612716675,Other
418,I Am Proud Of CBE Period!!!,POSITIVE,0.9998430013656616,Other
419,digital banking,POSITIVE,0.9698484539985657,Other
420,it is very good service you are giving,POSITIVE,0.9998605251312256,Other
421,ps fast and easy,POSITIVE,0.9974810481071472,UX
422,nice app for me,POSITIVE,0.9997487664222717,Other
423,vibe,POSITIVE,0.998847246170044,Other
424,Tajajilli keessan dubati Hafadha አገልግሎታችሁን ዱባቲ ሀፋድህን አቆይ Your service will stay behind,POSITIVE,0.877035915851593,Other
425,ገላግሌ ብየዋለው ጥድት ያለ አፕ,NEGATIVE,-0.8832126259803772,Other
426,best app i like it,POSITIVE,0.9997627139091492,Other
427,it is really very poor application. i've ever experienced.,NEGATIVE,-0.9997970461845398,Other
428,wow ✌️,POSITIVE,0.9992976188659668,Other
429,EASY & SIMLPE TO MANIPULATE. COGRATS !!,NEGATIVE,-0.9855722784996033,UX
430,zewediesh,NEGATIVE,-0.9029977321624756,Other
431,nice app,POSITIVE,0.9998061060905457,Other
432,Perfect App,POSITIVE,0.9998340606689453,Other
433,🆗 g,POSITIVE,0.5323765873908997,Other
434,the best app of mobile banking,POSITIVE,0.9998237490653992,Other
435,ዝም ብሉ ይዞራል 😡😡😡,NEGATIVE,-0.8616322875022888,Other
436,the bank You can always relay on!,POSITIVE,0.9955812096595764,Other
437,good,POSITIVE,0.9998161196708679,Other
438,good,POSITIVE,0.9998161196708679,Other
439,"Why does this welcome notification appear every time the app is opened? It doesn’t add value in its current form, so please consider removing it. Alternatively, you could adjust it to appear only occasionally.",NEGATIVE,-0.9991655349731445,Other
440,10Q U,NEGATIVE,-0.7842158675193787,Other
441,very interesting,POSITIVE,0.999863862991333,Other
442,"it cant accomidate more than 2 accounts,every time i subscribe for my 3r account it vanish.",NEGATIVE,-0.999395489692688,Account
443,it's so disgusting my phone is s9+ android of 8/9 and this application still doesn't work for my phone fix it sooner as possible !,NEGATIVE,-0.999647855758667,Other
444,This app is by far one of the useless apps. It keep on sating can't sync and unable to do transfers. please for God sake fix it,NEGATIVE,-0.9997839331626892,Features
445,ልስን,NEGATIVE,-0.6970561742782593,Other
446,new app,POSITIVE,0.9902405738830566,Other
447,Nice,POSITIVE,0.9998552799224854,Other
448,it can't showed transaction history perfectly,NEGATIVE,-0.9995885491371155,Other
449,it have to be work on all smart phone ratherthan limitted by version,NEGATIVE,-0.984043538570404,Other
450,All right 👍,POSITIVE,0.999824583530426,Other
451,you can transfer br,POSITIVE,0.9933522939682007,Features
452,well,POSITIVE,0.9995703101158142,Other
453,not properly work,NEGATIVE,-0.9997875094413757,Other
454,nice app,POSITIVE,0.9998061060905457,Other
455,proud of CBE. CBE is my everyday day choice and confidence.,POSITIVE,0.9998643398284912,Other
456,It would be great if you could add tele birr agent to the transfer to wallet.,NEGATIVE,-0.9961091876029968,Features
457,love,POSITIVE,0.9998735189437866,Other
458,"To the CBE: I opened my account 8 years ago while working as a government employee in Harerghe. Now I live in Addis Ababa, yet my account has been frozen without any explanation. I contacted nearby branches and even the head office, and all I was told is that I must go to the branch where I originally opened my account-over 400 km away. How is this fair/legal? Expecting a customer to travel over 400km just to reactivate an account is unreasonable and shows a total disregard for customer rights.",NEGATIVE,-0.9995940327644348,Account
459,"it's good, but sometime the app can not be fast and it will need upgraeds.....?",NEGATIVE,-0.9964878559112549,Other
460,I gone to cbe branch more times as I updated or re installed it because it asks verfication no. after reinstallation or updation tis costy for you,NEGATIVE,-0.9988352656364441,Other
461,wonderful Pp,POSITIVE,0.9998849630355835,Other
462,l want Mobile banks code,NEGATIVE,-0.9810473322868347,Other
463,My application are not working,NEGATIVE,-0.9997850060462952,Other
464,its good customer support,POSITIVE,0.9998515844345093,Other
465,Can't active now,NEGATIVE,-0.9990955591201782,Other
466,this app is really make me excited 😊,POSITIVE,0.9994534850120544,Other
467,Easy to use and best way for online transactions in Ethiopia.,POSITIVE,0.934123694896698,UX
468,good,POSITIVE,0.9998161196708679,Other
469,ቸርነት ገበየሁ,NEGATIVE,-0.7850580811500549,Other
470,"False advertising regarding Virtual Mastercard/Visa 😓😢😓 The latest update claims to support Mastercard and Visa cards, but this is completely false. The features are either missing or do not work at all. It is shameful for a leading bank to mislead its customers with ""new features"" that aren't actually available. Fix the bugs or stop making false promises.",NEGATIVE,-0.9997325539588928,Stability
471,good,POSITIVE,0.9998161196708679,Other
472,thanks for my custom,POSITIVE,0.9995878338813782,Other
473,is good always not work not access.,POSITIVE,0.7839471697807312,Other
474,perfect 👌,POSITIVE,0.9998273849487305,Other
475,Baankiin Daldala Itoophiyaa nuuf qabeenya guddaa tahuu hin dagatinaa Mata duree ykn Handhuura baankii hundaati,NEGATIVE,-0.9953998923301697,Other
476,The worst Application,NEGATIVE,-0.9997912049293518,Other
477,the Fayda linking process was disappointing and tedious to say the least. I had to link it basically 2 times. once by a tailor and once by the sms link and I still have not been able to use my account. Every other bank flawlessly worked with Fayda.,NEGATIVE,-0.9992139339447021,Account
478,you doesn't have respect for your customers still know it's not work the apk what was the reason you doesn't give me any feedback,NEGATIVE,-0.9992402791976929,Other
479,weak customer experience,NEGATIVE,-0.9997939467430115,Other
480,I Like it !,POSITIVE,0.9998824596405029,Other
481,Rude customer contact you have,NEGATIVE,-0.99932861328125,Other
482,good application,POSITIVE,0.999854564666748,Other
483,How i can use,POSITIVE,0.9828811883926392,Other
484,Wende. Weju. Mekura,NEGATIVE,-0.8907775282859802,Other
485,so easygoing,POSITIVE,0.9985767602920532,UX
486,haalli tajaajila keessanii baayyee nama gammachiisa galatoomaa,NEGATIVE,-0.9805221557617188,Other
487,so fast and easy to use,POSITIVE,0.9991087317466736,UX
488,but kobo town water bill payment is not included,NEGATIVE,-0.998680055141449,Features
489,Bad application,NEGATIVE,-0.9997820258140564,Other
490,good app 👍,POSITIVE,0.999788224697113,Other
491,good,POSITIVE,0.9998161196708679,Other
492,"This app is the best to use. thank you! comment while using the Scan QR option on Awashbirr pro, there is no option to select a QR code image from my gallery. Other banking apps provide this functionality. If there were an option to upload a QR code from the gallery, I would be able to make payments remotely using QR images. Also, how can I generate my account QR code to share with other people so they can make payments to my account?",NEGATIVE,-0.9797230362892151,Account
493,tajaajila torban tokko osoo hinkenniin network error jedha.Rakkoo kana furuuf irraatti hojjadha.,NEGATIVE,-0.9978717565536499,Stability
494,it's good,POSITIVE,0.9998360872268677,Other
495,happy,POSITIVE,0.9998753070831299,Other
496,nice,POSITIVE,0.9998552799224854,Other
497,Nice one,POSITIVE,0.9998481273651123,Other
498,best finance ever,POSITIVE,0.99981290102005,Other
499,credit serebes Problem,NEGATIVE,-0.9973229765892029,Other
500,best mobile banking app ever in Ethiopia. I love your advice receipt 🥰🥰🥰,POSITIVE,0.9994139671325684,Other
501,tickst is not coming to me,NEGATIVE,-0.9993090629577637,Other
502,wow i'm happy to use awash app pro,POSITIVE,0.9992035031318665,Other
503,this app is very good and easy for use,POSITIVE,0.9997774958610535,UX
504,very nice really appreciated,POSITIVE,0.9998583793640137,Other
505,i like this apps,POSITIVE,0.9996740818023682,Other
506,one step up,POSITIVE,0.9985400438308716,Other
507,i wish it coud better,NEGATIVE,-0.9980282187461853,Other
508,Best,POSITIVE,0.9997941851615906,Other
509,perfect,POSITIVE,0.9998517036437988,Other
510,Transfering to other bank and telebirr and MPESA option is not working.,NEGATIVE,-0.9997639060020447,Features
511,smart upp,POSITIVE,0.9998373985290527,Other
512,I like this easily to use!!,POSITIVE,0.9995890259742737,Other
513,its cool,POSITIVE,0.9998533725738525,Other
514,Baankiin Awaash filannookoo yeroo hundaati naaf jiraadhaa,NEGATIVE,-0.994946300983429,Other
515,The fastest and safest mobile banking I just love your service. Thank you,POSITIVE,0.999868631362915,Other
516,this app no works a30s phone no work this app rm gb 8rm only works why please update this app,NEGATIVE,-0.9991711378097534,Other
517,It's a better app compared to other financial apps,POSITIVE,0.9936416745185852,Other
518,good,POSITIVE,0.9998161196708679,Other
519,good service,POSITIVE,0.9998499155044556,Other
520,app doesn't open frozen,NEGATIVE,-0.9954800605773926,Other
521,Good!,POSITIVE,0.9998268485069275,Other
522,ever best bank,POSITIVE,0.9997686743736267,Other
523,💪💪💐⚖️⚖️⚖️,NEGATIVE,-0.6970561742782593,Other
524,my account was blocked with no reason I don't understand what's going on I contacted with a phone call with the head office why my account is blocked,NEGATIVE,-0.9997467398643494,Account
525,cool,POSITIVE,0.9998509883880615,Other
526,fast and nice app🥰🥰,POSITIVE,0.9998780488967896,Other
527,wow,POSITIVE,0.999592125415802,Other
528,ለአጠቃቀም ምቹ እና ቀለል ያለ ነው,NEGATIVE,-0.9046947360038757,Other
529,Why Not Work this App on my Phone,NEGATIVE,-0.9992741942405701,Other
530,"Dear Awash Bank,I enjoy using your app.Please consider adding a fingerprint login option for better security.Additionally, it would be very helpful to have a feature to transfer money to both""Self""and""Other"" Telebirr accounts.Thank you.",POSITIVE,0.9581313729286194,Account
531,በ online ዘመን ቅርንጫፍ መሄድን ግዴታ ሚያደርግ app ቀሽም ሲስተም ነው,NEGATIVE,-0.9284139275550842,Other
532,very poor,NEGATIVE,-0.9997965693473816,Other
533,"I used awash for last 5 years it is simple,fast and easy to use",POSITIVE,0.9990531802177429,UX
534,best app,POSITIVE,0.999686598777771,Other
535,Best Application,POSITIVE,0.9998098015785217,Other
536,amazing platform,POSITIVE,0.9998798370361328,Other
537,"Best Bank with excellent service, flexibility and reliability",POSITIVE,0.9997612833976746,Other
538,good app i liked it most,POSITIVE,0.9998576641082764,Other
539,handy app,POSITIVE,0.999221920967102,Other
540,i like more of,POSITIVE,0.999710738658905,Other
541,Proudly and Service 👏👏👏👏👏,POSITIVE,0.9998084902763367,Other
542,whay not,NEGATIVE,-0.977347731590271,Other
543,waw,NEGATIVE,-0.7346187829971313,Other
544,"You’re doing a great job, keep it up!",POSITIVE,0.9998804330825806,Other
545,ለመክፈት አስቸጋሪነው,NEGATIVE,-0.7850580811500549,Other
546,good,POSITIVE,0.9998161196708679,Other
547,Excellent,POSITIVE,0.9998434782028198,Other
548,exsalant,NEGATIVE,-0.9663317203521729,Other
549,"Awash birr pro app is the best app, but when I transfer money from Awash Bank to another bank, the message does not reach the receiver immediately. please upgrade on the next update",NEGATIVE,-0.9988473653793335,Features
550,transfer fee to other bank is very high,NEGATIVE,-0.927108883857727,Features
551,a very bad bank. I was very disappointed by how they scam people sometimes while trying to transfer it will say error after allowing u to confirm with ur code and after u give up and pay with other methods later on u realize that that money has been deducted although transaction said error and was unsuccessful and no message or any means of notification will be given to you when u do that and you basically lose money. I actually really liked using awash bank untill I faced this scam.,NEGATIVE,-0.9995976090431213,Stability
552,I really appreciate all your support and help and good service. Thank you so much,POSITIVE,0.9998559951782227,Other
553,like it,POSITIVE,0.9997184872627258,Other
554,nice,POSITIVE,0.9998552799224854,Other
555,Great app. 👌👌👌,POSITIVE,0.9997377991676331,Other
556,cool,POSITIVE,0.9998509883880615,Other
557,like,POSITIVE,0.9910564422607422,Other
558,the best banking every thing is good 👍🏽 I've been a customer for five years and haven't had any problems.,POSITIVE,0.9983252882957458,Other
559,It makes life pretty easier,POSITIVE,0.9988611936569214,Other
560,ምርጥ,NEGATIVE,-0.6970561742782593,Other
561,good.,POSITIVE,0.9998157620429993,Other
562,"Awash Birr-Pro is a useful and easy-to-use mobile payment app. However, sometimes the app gets stuck and becomes slow during use. Improving the speed and stability would greatly enhance the experience. Also, it would be helpful if the app could save previously used account numbers and show them as suggestions when typing, similar to Commercial Bank of Ethiopia mobile banking.",NEGATIVE,-0.8920474052429199,Stability
563,best app it has all necessary features many people found it,POSITIVE,0.9994202852249146,Other
564,it's good serving organization,POSITIVE,0.9998592138290405,Other
565,Wow,POSITIVE,0.999592125415802,Other
566,"​""Great app! But the data consumption is too high, and many users face 'network error' bugs despite having data. Please resolve this urgently.""",NEGATIVE,-0.9988905787467957,Stability
567,excellent,POSITIVE,0.9998434782028198,Other
568,good,POSITIVE,0.9998161196708679,Other
569,awashBirr,NEGATIVE,-0.9948115348815918,Other
570,great,POSITIVE,0.9998630285263062,Other
571,This app is very useful and well designed. It runs smoothly without any problems. I especially like the simple layout and fast performance. Highly recommended!,POSITIVE,0.9998420476913452,Account
572,good service,POSITIVE,0.9998499155044556,Other
573,Good enough,POSITIVE,0.9998137354850769,Other
574,the app is not compatible on my Samsung a16 5g device.,NEGATIVE,-0.9996832609176636,Other
575,It's so extraordinary. It is help a lot in purchasing.,POSITIVE,0.9997193217277527,Other
576,I like the app,POSITIVE,0.9994398951530457,Other
577,Betterthan other Bank!,NEGATIVE,-0.9934779405593872,Other
578,All are Ok,POSITIVE,0.9998389482498169,Other
579,"i highly doubt that this app was developed and tested thoroughly i can't even enter my pin, the rest of the numbers after 6 aren't visble, i hope this will be fixed on the next update.",NEGATIVE,-0.9964573979377747,Other
580,Simple and Confirmed App,POSITIVE,0.9969882369041443,Other
581,"there is problem with ATM withdrawal issue, its very bad",NEGATIVE,-0.9993209838867188,Other
582,www masha alha application kana itti fayyadamuu qabna baay'ee mijataa dha hojjiif,NEGATIVE,-0.9905635118484497,Other
583,excellent application,POSITIVE,0.9998571872711182,Other
584,it doesnt work,NEGATIVE,-0.999631404876709,Other
585,Best app,POSITIVE,0.999686598777771,Other
586,good,POSITIVE,0.9998161196708679,Other
587,best,POSITIVE,0.9997941851615906,Other
588,i am well satisfied with Awash. Thank you.,POSITIVE,0.9998440742492676,Other
589,good but when it accidentally logged in the password will block this is because of automatic login to reduce the risk can you put confirm button or ok button after typing logging password rather than automatically logging in the reason is after you make transactions u forget to close the app and accidently in poker or on hand the login profile appear then it will attempt and block,NEGATIVE,-0.9981254935264587,Account
590,The App Is Best,POSITIVE,0.9992438554763794,Other
591,awash is the best bank in the country and awash BIRR Pro? i love it,POSITIVE,0.9993921518325806,Other
592,so good,POSITIVE,0.999841570854187,Other
593,better,POSITIVE,0.999264657497406,Other
594,ወደር የሌለው አፕ,NEGATIVE,-0.8337249755859375,Other
595,not usinfull,NEGATIVE,-0.9919427633285522,Other
596,best of best,POSITIVE,0.9997496008872986,Other
597,best apps,POSITIVE,0.999784529209137,Other
598,exellent,NEGATIVE,-0.9927697777748108,Other
599,86.1M Total Customer,POSITIVE,0.9546988010406494,Other
600,good,POSITIVE,0.9998161196708679,Other
601,wonderful mobile banking app I ever used,POSITIVE,0.9998301267623901,Other
602,nice,POSITIVE,0.9998552799224854,Other
603,content like deshen,POSITIVE,0.960534930229187,Other
604,very simple app and very short cut,NEGATIVE,-0.994106650352478,Other
605,fast and best app to use easy,POSITIVE,0.9988071918487549,UX
606,good,POSITIVE,0.9998161196708679,Other
607,boring app for IFB users 👎👎👎,NEGATIVE,-0.9997037053108215,Other
608,very good,POSITIVE,0.9998520612716675,Other
609,Excellent,POSITIVE,0.9998434782028198,Other
610,"Very easy, clear, fast, and includes everything I want. I am very happy with your services. Keep it up!!",POSITIVE,0.9998712539672852,UX
611,best,POSITIVE,0.9997941851615906,Other
612,its wonder app,POSITIVE,0.9996904134750366,Other
613,Dhuguma Awash Kun!!,NEGATIVE,-0.9963263869285583,Other
614,በጣም ጥሩና ፈጣን መተግበሪያ ነው,NEGATIVE,-0.8832126259803772,Other
615,Awash bank digital service is the best and much secure than any other competing service center.,POSITIVE,0.9994564652442932,Other
616,best mobile bank,POSITIVE,0.9996833801269531,Other
617,I appreciate using the awashbirr,NEGATIVE,-0.7609153985977173,Other
618,good application non comparable,POSITIVE,0.998227059841156,Other
619,"[Jan 06, 2026]: EXCHANGE Rate",NEGATIVE,-0.6215622425079346,Other
620,wow,POSITIVE,0.999592125415802,Other
621,Exelent,POSITIVE,0.9989122152328491,Other
622,"Awash bank is one of the best bank from 🇪🇹 financial institutions ,but this app is too late in all aspects with the respect of others !!! Please up grade it !!!!",NEGATIVE,-0.96640944480896,Other
623,unsecure bank. I loss many without my request cheater bank,NEGATIVE,-0.9963655471801758,Other
624,Thank You🙏❤️🙏,POSITIVE,0.9997720122337341,Other
625,Why my phone is not working this app?,NEGATIVE,-0.9994507431983948,Other
626,good,POSITIVE,0.9998161196708679,Other
627,useful 👍,POSITIVE,0.9991149306297302,Other
628,"I found the AwashBirr Pro app to be user-friendly and easy to use. It is fast and provides a high level of security when performing transactions. I particularly appreciate how easily it allows me to manage and view my account statements, even for periods longer than one year. The security features are excellent—if there is a failed login attempt, I receive an alert message almost immediately, which gives me strong confidence in the app’s protection mechanisms.",POSITIVE,0.999382734298706,Stability
629,thank u,POSITIVE,0.9998247027397156,Other
630,Other bank transfer to Abyssinia bank is not working it says invalid account,NEGATIVE,-0.9983643889427185,Account
631,አዋሽ ምረጥ ባንክ,NEGATIVE,-0.8337249755859375,Other
632,the simplicity and its transfer to any bank perfection is extra ordinary !!!.,POSITIVE,0.7709198594093323,Features
633,very good,POSITIVE,0.9998520612716675,Other
634,it's easy and convenient app,POSITIVE,0.9980676770210266,UX
635,👌👌👌,NEGATIVE,-0.6970561742782593,Other
636,fast one and the branch service is crazy good,POSITIVE,0.9998487234115601,Other
637,Best app ever,POSITIVE,0.9997491240501404,Other
638,good apps,POSITIVE,0.9998608827590942,Other
639,good experience,POSITIVE,0.9998599290847778,Other
640,good application,POSITIVE,0.999854564666748,Other
641,"Device compatability issues. it says "" recent reviews shows this app may not work properly in this device""",NEGATIVE,-0.9997909665107727,Other
642,"Awash pro app is the best online payment app i everseen, its user friendly, best graphics. The updates app is more interesting. Guys I wanna to edit my rate from Dec 1/2025 because some bugs are occurred in the app , my earlier two transactions from awashto other bank has been not transferred to requested account but deducted from my balance please developer fix this issues high security for our money. This issue reduce the trust of customer from the bank.",POSITIVE,0.6248961091041565,Stability
643,best app so far,POSITIVE,0.9995212554931641,Other
644,nice app,POSITIVE,0.9998061060905457,Other
645,Dorgomaa hin qabu♥️,NEGATIVE,-0.8586711287498474,Other
646,no one from all ethiopian bank keep it up nice,NEGATIVE,-0.9990609288215637,Other
647,thenk you ✍️🙏,POSITIVE,0.832306981086731,Other
648,i hope to be good app,POSITIVE,0.999792754650116,Other
649,amazing 😍😍,POSITIVE,0.9998632669448853,Other
650,excellent👍👍👍👍👍,NEGATIVE,-0.6970561742782593,Other
651,fast,POSITIVE,0.9989494681358337,Other
652,really good application,POSITIVE,0.9998635053634644,Other
653,በጥሩ አቀባበላችሁ እረካለሁ።,NEGATIVE,-0.8616322875022888,Other
654,simple and fast,POSITIVE,0.9998082518577576,Other
655,It is a good platform,POSITIVE,0.9998687505722046,Other
656,very good,POSITIVE,0.9998520612716675,Other
657,your service is good,POSITIVE,0.9998403787612915,Other
658,thanks for your pro app,POSITIVE,0.9993983507156372,Other
659,why doesn't work on xiaomi device?,NEGATIVE,-0.9986457228660583,Other
660,you are good apple,POSITIVE,0.9998729228973389,Other
661,the best bank and best app 👌,POSITIVE,0.9997952580451965,Other
662,nice,POSITIVE,0.9998552799224854,Other
663,Good &the best one,POSITIVE,0.9998531341552734,Other
664,This application is very important to all of worldwide who are using Awash Bank! Awash Bank is the best bank in The Ethiopia NURTURING LIKE THE RIVER🏞,POSITIVE,0.9996355772018433,Other
665,i frequently get crash report on my galaxy A53 5G phone... so please make an update to solve this problem!!!,NEGATIVE,-0.9901471734046936,Stability
666,this App Are as of me Smart And very Comfort,POSITIVE,0.9998515844345093,Other
667,no response from the customer support.,NEGATIVE,-0.9996917247772217,Other
668,wow,POSITIVE,0.999592125415802,Other
669,best,POSITIVE,0.9997941851615906,Other
670,excellent,POSITIVE,0.9998434782028198,Other
671,best of best,POSITIVE,0.9997496008872986,Other
672,say that,POSITIVE,0.972464919090271,Other
673,wow,POSITIVE,0.999592125415802,Other
674,very good app,POSITIVE,0.9998675584793091,Other
675,"please please updated with the UI 8 interface, it is so not responding as fast as it has to be. please do something🙏🙏🙏",NEGATIVE,-0.9993470311164856,UX
676,very good,POSITIVE,0.9998520612716675,Other
677,excellent,POSITIVE,0.9998434782028198,Other
678,good always better way,POSITIVE,0.9998599290847778,Other
679,This is the fastest app I have been using for three years.,POSITIVE,0.9959569573402405,Other
680,it is healp full,POSITIVE,0.9891770482063293,Other
681,appin kun bay'e dansadha tajajila Issa itti nuf fufu qaba,NEGATIVE,-0.9627174735069275,Other
682,best app,POSITIVE,0.999686598777771,Other
683,good,POSITIVE,0.9998161196708679,Other
684,amezing app simple to use,POSITIVE,0.7235652804374695,Other
685,easy and quick 💪💪💪😉 my way,POSITIVE,0.9992923736572266,UX
686,"fast, reliable and user friendly app.",POSITIVE,0.9997045397758484,Other
687,good,POSITIVE,0.9998161196708679,Other
688,fast,POSITIVE,0.9989494681358337,Other
689,this application is very easy to use,POSITIVE,0.9965636134147644,UX
690,nice app,POSITIVE,0.9998061060905457,Other
691,keep it up,POSITIVE,0.9998098015785217,Other
692,Awash birr pro,NEGATIVE,-0.9963382482528687,Other
693,the newly updated app is so slow,NEGATIVE,-0.9997972846031189,Stability
694,እየተለማመዳቹሁ ነው እንዴ ?? check ሳታረጉ እና ሳታረጋግጡ እንደወረደ ነው እንዴ playstore lay ምትለቁት ደሞ እንዳሻሻለ ሰው updste ግዴታ ምረጉት ነገርስ😏😏,NEGATIVE,-0.9943430423736572,Other
695,love this,POSITIVE,0.9998822212219238,Other
696,but I need more compatible app with my device,NEGATIVE,-0.9965533018112183,Other
697,it's very clear and faster.,POSITIVE,0.9998027682304382,Other
698,good and easy to use,POSITIVE,0.9998656511306763,UX
699,I am getting a message that this update is not compatible with my system. I couldn't use the app anymore.,NEGATIVE,-0.9997923970222473,Other
700,"Please, update kana hir'isaamee nama nuffisisaa",NEGATIVE,-0.9867867231369019,Other
701,"it's better to select who is paying loans on time and not,then it's better to give chance for those who are paying their loans on time specifically.",NEGATIVE,-0.9913718700408936,Other
702,App baayye dansaadha Ani maqaa ofii kootiif itti moggaase jira #Haaja-baas jedhetiin waame,NEGATIVE,-0.9966065883636475,Other
703,"I like the app,like the bank.",POSITIVE,0.998499870300293,Other
704,I like It,POSITIVE,0.9998593330383301,Other
705,the app isnt working currently. it takes a pin and unable to open the home page.,NEGATIVE,-0.9996351003646851,Other
706,"I am unable to use the application at this time due to compatibility issues with my device. I would like to point out that I possess a brand new phone manufactured in 2024. Please address this issue, as your customers require a better experience.",NEGATIVE,-0.9906588792800903,UX
707,fast app,POSITIVE,0.9983617663383484,Other
708,Awash baankii Hunda galeessa,NEGATIVE,-0.9942681789398193,Other
709,Nice app,POSITIVE,0.9998061060905457,Other
710,wow i liket,POSITIVE,0.9997943043708801,Other
711,make your life simple,POSITIVE,0.9997678399085999,Other
712,"simple,fast and reliable app also I appreciate awash bank service. my #1 choose bank thank you",POSITIVE,0.9994751811027527,Other
713,not compatible to use,NEGATIVE,-0.9997914433479309,Other
714,dont ask update,NEGATIVE,-0.9541857838630676,Other
715,shukran,POSITIVE,0.9451925158500671,Other
716,app kun bayye bayye gariidha!,POSITIVE,0.9731219410896301,Other
717,loved,POSITIVE,0.999881386756897,Other
718,The Smart one,POSITIVE,0.999849796295166,Other
719,👍✌️,NEGATIVE,-0.6970561742782593,Other
720,good app,POSITIVE,0.9998493194580078,Other
721,latest .....,POSITIVE,0.985856294631958,Other
722,"Awash birr pro fast,secure and convenience.......",NEGATIVE,-0.9050922989845276,Other
723,perfect applications easy and up-to-date.,POSITIVE,0.9998444318771362,UX
724,good,POSITIVE,0.9998161196708679,Other
725,The best app and bank fast service and honest.,POSITIVE,0.9998632669448853,Other
726,good,POSITIVE,0.9998161196708679,Other
727,Good,POSITIVE,0.9998161196708679,Other
728,well service,POSITIVE,0.9997822642326355,Other
729,The best app for modern living,POSITIVE,0.9998227953910828,Other
730,wow,POSITIVE,0.999592125415802,Other
731,Exciting,POSITIVE,0.9998730421066284,Other
732,the previous update doesn't wok on my phone samsung s8 edge,POSITIVE,0.9529599547386169,Other
733,thank u,POSITIVE,0.9998247027397156,Other
734,It's nice,POSITIVE,0.9998672008514404,Other
735,excellence app,POSITIVE,0.9997778534889221,Other
736,toleshi chawaqa,POSITIVE,0.9240456223487854,Other
737,my favourite app,POSITIVE,0.9984124898910522,Other
738,good,POSITIVE,0.9998161196708679,Other
739,"*Some limitations for AwashBirr pro and you will be adjust and add the following features and service's:- 1) Card management like card request,card replacement, pin change & card limit set..... 2) Money request QR code for all customers. 3) Packeges from telecom and safaricom~only air time is not enough. 4) new and beautifull interface's, themes, QR code scanning featurs for merchants, fuel payments and other...  * If this addtional featurs are added for AwashBirr pro, it will be perfect.",POSITIVE,0.976621687412262,UX
740,Good !,POSITIVE,0.9998268485069275,Other
741,Good 👍 so far,POSITIVE,0.9998511075973511,Other
742,Great,POSITIVE,0.9998630285263062,Other
743,Easy to use and convenient application!,POSITIVE,0.9948223829269409,UX
